Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,age,female_male,trial,block,set_size,target_position,Accuracy,Condition
15,0,0,4,1.3974,0.3247,19,1,66,2,12,1,1,IM
15,0,0,3,1.3629,1.1114,19,1,67,2,12,6,1,IM
15,0,0,4,0.7611,0.3447,19,1,68,2,12,5,1,IM
15,1,1,4,1.1312,0.271,19,1,69,2,12,1,1,IM
15,1,0,1,0.8666,1.3368,19,1,70,2,12,6,0,IM
15,1,1,4,1.2492,0.5302,19,1,71,2,11,7,1,IM
15,1,1,4,1.1527,0.209,19,1,72,2,11,3,1,IM
15,0,1,4,1.2426,0.2309,19,1,73,2,12,11,0,IM
15,0,1,1,1.0038,1.5755,19,1,74,2,11,11,0,IM
15,1,1,4,1.1733,0.354,19,1,75,2,10,4,1,IM
15,0,0,4,1.0778,0.314,19,1,76,2,10,10,1,IM
15,0,0,4,0.8878,0.2722,19,1,77,2,11,5,1,IM
15,1,1,4,1.0691,0.24,19,1,78,2,12,5,1,IM
15,0,0,4,0.9234,0.2508,19,1,79,2,12,2,1,IM
15,1,1,4,0.9822,0.2412,19,1,80,2,12,6,1,IM
15,0,0,2,2.6207,1.068,19,1,81,2,12,9,1,IM
15,1,1,4,1.5745,0.2619,19,1,82,2,12,7,1,IM
15,1,1,4,1.2153,0.3244,19,1,83,2,12,2,1,IM
15,1,1,4,0.9607,0.2096,19,1,84,2,12,11,1,IM
15,1,1,4,1.0639,0.22,19,1,85,2,12,6,1,IM
15,1,1,3,1.2528,0.5197,19,1,86,2,12,8,1,IM
15,0,0,4,0.9937,0.312,19,1,87,2,12,2,1,IM
15,0,0,4,0.6876,0.2745,19,1,88,2,12,5,1,IM
15,0,0,4,0.7596,0.2508,19,1,89,2,12,7,1,IM
15,0,1,2,1.5603,0.9428,19,1,90,2,12,10,0,IM
15,1,1,4,1.0055,0.2089,19,1,91,2,11,11,1,IM
15,0,1,3,0.9636,0.3461,19,1,92,2,11,6,0,IM
15,1,1,4,0.8544,0.252,19,1,93,2,10,1,1,IM
15,1,1,4,1.289,0.2618,19,1,94,2,10,6,1,IM
15,0,0,4,1.0082,0.283,19,1,95,2,11,6,1,IM
15,1,1,4,1.0884,0.2308,19,1,96,2,12,5,1,IM
15,1,1,4,0.7292,0.2002,19,1,97,2,12,8,1,IM
15,1,1,4,1.2802,0.2093,19,1,98,2,12,5,1,IM
15,1,1,4,0.7294,0.1999,19,1,99,2,12,12,1,IM
15,0,1,3,1.9564,0.3663,19,1,100,2,12,12,0,IM
15,1,1,4,0.9318,0.3136,19,1,101,2,11,1,1,IM
15,1,1,4,0.8852,0.2832,19,1,102,2,11,1,1,IM
15,0,0,4,0.7292,0.2508,19,1,103,2,12,12,1,IM
15,1,1,4,0.9617,0.2398,19,1,104,2,12,11,1,IM
15,1,0,2,1.519,0.9557,19,1,105,2,12,10,0,IM
15,0,0,4,0.9704,0.2415,19,1,106,2,11,9,1,IM
15,1,1,4,0.9743,0.2412,19,1,107,2,11,4,1,IM
15,1,1,4,1.3213,0.2293,19,1,108,2,12,4,1,IM
15,0,0,4,1.016,0.2415,19,1,109,2,12,2,1,IM
15,0,0,1,1.5635,1.3475,19,1,110,2,12,9,1,IM
15,0,0,4,0.8568,0.2814,19,1,111,2,12,10,1,IM
15,1,1,4,1.0848,0.2522,19,1,112,2,12,1,1,IM
15,1,1,3,1.0863,0.3965,19,1,113,2,12,9,1,IM
15,1,1,4,1.5456,0.2092,19,1,114,2,12,5,1,IM
15,1,1,4,1.0464,0.1986,19,1,115,2,12,1,1,IM
15,0,1,4,0.8454,0.3252,19,1,116,2,12,3,0,IM
15,0,0,4,1.0498,0.2921,19,1,117,2,11,6,1,IM
15,1,1,4,0.9618,0.1986,19,1,118,2,11,9,1,IM
15,0,0,4,1.4453,0.2723,19,1,119,2,12,11,1,IM
15,1,1,4,1.1315,0.1675,19,1,120,2,12,8,1,IM
16,0,0,2,1.5832,1.6199,19,1,1,2,6,6,1,IM
16,0,0,4,1.8924,1.3696,19,1,2,2,6,2,1,IM
16,0,0,4,0.978,0.8097,19,1,3,2,7,2,1,IM
16,0,1,4,0.6554,1.0368,19,1,4,2,8,2,0,IM
16,1,0,1,2.1781,0.8003,19,1,5,2,7,6,0,IM
16,1,0,4,1.7334,0.6451,19,1,6,2,6,5,0,IM
16,1,0,2,2.1755,1.0598,19,1,7,2,5,5,0,IM
16,1,1,3,1.5719,0.853,19,1,8,2,4,3,1,IM
16,0,0,3,1.5734,0.5405,19,1,9,2,4,3,1,IM
16,1,1,4,1.4165,0.5304,19,1,10,2,5,3,1,IM
16,1,1,3,2.0942,0.5007,19,1,11,2,6,1,1,IM
16,1,1,3,1.8963,0.8465,19,1,12,2,7,7,1,IM
16,1,1,4,1.4582,1.1733,19,1,13,2,8,6,1,IM
16,1,1,4,1.4479,0.4072,19,1,14,2,9,6,1,IM
16,0,0,4,0.9,0.3659,19,1,15,2,10,3,1,IM
16,0,0,1,0.6877,0.5314,19,1,16,2,11,4,1,IM
16,1,1,4,0.9368,0.4899,19,1,17,2,12,5,1,IM
16,1,1,4,1.0901,0.6441,19,1,18,2,12,12,1,IM
16,1,0,2,1.9719,0.9752,19,1,19,2,12,9,0,IM
16,0,0,2,1.6116,0.2921,19,1,20,2,11,3,1,IM
16,1,1,3,1.1522,0.3968,19,1,21,2,11,2,1,IM
16,0,0,2,1.4176,0.5604,19,1,22,2,12,5,1,IM
16,1,0,2,1.4193,0.5258,19,1,23,2,12,11,0,IM
16,1,1,2,1.2583,0.4169,19,1,24,2,11,11,1,IM
16,1,1,2,1.5026,0.3228,19,1,25,2,11,11,1,IM
16,1,1,4,1.9034,0.6737,19,1,26,2,12,5,1,IM
16,1,0,3,1.2999,0.4428,19,1,27,2,12,3,0,IM
16,1,1,2,1.2655,0.4899,19,1,28,2,11,6,1,IM
16,1,1,2,1.5744,0.5824,19,1,29,2,11,3,1,IM
16,0,1,2,1.5534,0.4366,19,1,30,2,12,8,0,IM
16,1,0,1,2.3782,1.4962,19,1,31,2,11,9,0,IM
16,1,1,2,1.5767,0.375,19,1,32,2,10,1,1,IM
16,0,0,2,1.1727,0.3442,19,1,33,2,10,5,1,IM
16,0,1,2,1.015,0.6745,19,1,34,2,11,9,0,IM
16,1,1,3,1.5853,0.8035,19,1,35,2,10,4,1,IM
16,1,0,2,1.1417,0.4059,19,1,36,2,10,6,0,IM
16,0,0,3,1.2311,0.8298,19,1,37,2,9,8,1,IM
16,0,0,2,1.5111,0.6321,19,1,38,2,9,8,1,IM
16,1,1,4,1.2269,0.4779,19,1,39,2,10,9,1,IM
16,1,1,3,1.2248,0.4164,19,1,40,2,11,3,1,IM
16,0,0,1,1.6924,0.2697,19,1,41,2,12,9,1,IM
16,0,0,4,1.3091,0.3229,19,1,42,2,12,1,1,IM
16,0,0,3,1.4696,0.3857,19,1,43,2,12,11,1,IM
16,1,1,4,1.5427,0.3538,19,1,44,2,12,11,1,IM
16,1,0,2,1.4679,0.6023,19,1,45,2,12,7,0,IM
16,0,0,1,1.8656,0.3656,19,1,46,2,11,6,1,IM
16,1,0,2,1.9338,0.55,19,1,47,2,11,6,0,IM
16,1,1,3,1.1572,0.4379,19,1,48,2,10,7,1,IM
16,1,1,3,1.2691,0.3229,19,1,49,2,10,6,1,IM
16,0,1,2,1.2698,0.4382,19,1,50,2,11,8,0,IM
16,0,0,3,1.5886,0.4469,19,1,51,2,10,4,1,IM
16,1,1,2,1.3532,0.5087,19,1,52,2,10,4,1,IM
16,0,0,4,1.7482,0.3641,19,1,53,2,11,1,1,IM
16,1,0,2,1.3004,0.55,19,1,54,2,12,2,0,IM
16,0,1,3,1.587,0.5301,19,1,55,2,11,10,0,IM
16,0,0,3,1.4293,0.4768,19,1,56,2,10,8,1,IM
16,0,0,3,1.4599,0.4043,19,1,57,2,10,9,1,IM
16,1,1,2,1.1449,0.3536,19,1,58,2,11,3,1,IM
16,1,0,2,0.9408,0.3699,19,1,59,2,12,4,0,IM
16,0,0,2,1.1008,0.3198,19,1,60,2,11,3,1,IM
16,1,0,3,1.3528,0.8366,19,1,61,2,11,2,0,IM
16,0,0,3,0.9466,0.3607,19,1,62,2,10,3,1,IM
16,0,0,3,1.2263,0.8189,19,1,63,2,10,3,1,IM
16,1,1,3,1.0677,0.3948,19,1,64,2,11,9,1,IM
16,0,0,4,1.0995,0.2302,19,1,65,2,12,10,1,IM
16,0,0,4,0.911,0.209,19,1,66,2,12,6,1,IM
16,0,0,3,0.7818,0.3066,19,1,67,2,12,2,1,IM
16,0,0,2,0.9454,0.2708,19,1,68,2,12,10,1,IM
16,0,0,2,0.829,0.2507,19,1,69,2,12,2,1,IM
16,0,0,2,0.5078,0.5915,19,1,70,2,12,1,1,IM
16,0,0,2,0.4236,0.4774,19,1,71,2,12,2,1,IM
16,0,1,2,0.707,0.2813,19,1,72,2,12,3,0,IM
