Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,difficulty,Task,Condition,Block,Accuracy
1,2,2,4,1.036959313,0.417140469,0.05,perception,2,3,1
1,1,2,3,2.032685229,1.467897703,0.47793617,perception,2,3,0
1,2,2,4,0.941697208,0.367113544,0.05,perception,2,3,1
1,1,1,4,0.754840257,0.850781674,0.05,perception,2,3,1
1,2,2,4,1.498728776,0.417146563,0.05,perception,2,3,1
1,1,1,2,3.371014936,0.317081807,0.465775741,perception,2,3,1
1,2,2,2,3.263009159,0.300383821,0.465775741,perception,2,3,1
1,1,2,2,2.015585364,0.28349115,0.465775741,perception,2,3,0
1,2,2,4,0.978621241,0.366860806,0.05,perception,2,3,1
1,2,2,3,0.863177351,0.367100073,0.05,perception,2,3,1
1,2,2,4,0.784663268,0.300389594,0.05,perception,2,3,1
1,1,NaN,NaN,NaN,NaN,0.45333206,perception,2,3,0
1,2,2,4,2.241297479,2.334924168,0.12,perception,2,4,1
1,1,2,3,3.945518739,1.000891316,0.721719566,perception,2,4,0
1,2,2,3,1.326046928,2.485291358,0.197430461,perception,2,4,1
1,1,1,3,1.078689845,0.383776891,0.197430461,perception,2,4,1
1,1,1,3,1.954722484,1.434553368,0.197430461,perception,2,4,1
1,1,1,3,3.785551697,2.11835935,0.708604613,perception,2,4,1
1,2,1,2,3.774046373,0.367109374,0.708604613,perception,2,4,0
1,1,1,3,2.142694623,1.867876406,0.233552041,perception,2,4,1
1,2,2,3,1.581266772,0.283707644,0.233552041,perception,2,4,1
1,1,1,3,2.066015451,0.350418444,0.233552041,perception,2,4,1
1,1,2,2,4.179877166,0.96735807,0.694871572,perception,2,4,0
1,2,2,3,1.153637061,0.333798396,0.233552041,perception,2,4,1
1,2,2,3,3.135530096,0.367101997,0.233552041,perception,2,4,1
1,1,1,2,1.559911747,0.317067374,0.233552041,perception,2,4,1
1,1,2,1,4.417514764,0.317049734,0.680491312,perception,2,4,0
1,2,2,3,1.583765601,0.567040352,0.233552041,perception,2,4,1
1,2,2,1,4.11745777,0.350432556,0.233552041,perception,2,4,1
1,2,2,4,1.745072984,0.46717862,0.233552041,perception,2,4,1
1,2,2,1,4.530468805,0.367093979,0.665433331,perception,2,4,1
1,2,2,2,4.527172315,0.734043307,0.665433331,perception,2,4,1
1,1,1,1,3.182261172,1.384559158,0.665433331,perception,2,4,1
1,2,1,1,4.184139703,0.333736494,0.75,perception,2,4,0
1,1,2,2,1.667376448,0.70073297,0.427283087,perception,2,4,0
1,1,1,4,0.583767205,0.267040449,0.05,perception,2,4,1
1,2,2,4,0.923828227,0.333726872,0.05,perception,2,4,1
1,2,2,4,0.672467118,0.333735211,0.05,perception,2,4,1
1,1,2,1,2.975648369,1.351142017,0.56576622,perception,2,4,0
1,1,1,4,0.672085766,0.250134628,0.05,perception,2,4,1
1,2,2,4,1.339973463,2.468599787,0.05,perception,2,4,1
1,2,2,4,1.257245272,0.316806298,0.05,perception,2,4,1
1,2,2,2,3.68604213,0.300373878,0.545301412,perception,2,4,1
1,2,1,2,3.433908696,0.33376536,0.545301412,perception,2,4,0
1,2,2,4,2.31060461,0.283509752,0.05,perception,2,4,1
1,1,1,4,1.819728974,1.567972402,0.05,perception,2,4,1
1,1,1,4,0.641556824,0.366916934,0.05,perception,2,4,1
1,1,2,1,4.409027856,1.100978523,0.523872128,perception,2,4,0
1,2,2,4,1.780360638,0.367099431,0.05,perception,2,4,1
1,2,2,4,0.777151708,2.685464169,0.05,perception,2,4,1
1,1,1,4,0.85946487,0.317067695,0.05,perception,2,4,1
1,1,2,3,2.646673152,0.316827787,0.501432913,perception,2,4,0
1,1,1,4,0.605366949,0.2670366,0.05,perception,2,4,1
1,2,2,4,0.810815813,0.3003835,0.05,perception,2,4,1
1,2,2,4,0.812845088,0.366900256,0.05,perception,2,4,1
1,1,2,2,2.507847528,2.735468323,0.489819793,perception,2,4,0
1,1,1,4,0.784281916,0.283479924,0.05,perception,2,4,1
1,1,1,4,0.592486965,0.267014148,0.05,perception,2,4,1
1,1,1,4,0.651101508,0.350429028,0.05,perception,2,4,1
1,1,1,1,0.889614707,0.466978162,0.47793617,perception,2,4,1
1,2,2,1,3.588206145,3.969693004,0.47793617,perception,2,4,1
1,2,2,3,1.475817556,0.300385104,0.47793617,perception,2,4,1
1,2,1,1,2.244543615,0.250345349,0.713104587,perception,2,4,0
1,2,1,2,3.493623673,0.43379676,0.47793617,perception,2,4,0
1,2,2,4,0.759154754,0.267032751,0.05,perception,2,4,1
1,2,2,4,0.761911131,0.400485782,0.05,perception,2,4,1
1,2,2,4,0.659677901,0.917588052,0.05,perception,2,4,1
1,1,1,1,4.897251353,0.35040818,0.465775741,perception,2,4,1
1,1,2,2,3.607680073,1.434544388,0.465775741,perception,2,4,0
1,2,2,4,1.032078082,1.351141375,0.05,perception,2,4,1
1,2,2,4,0.62497366,0.400465896,0.05,perception,2,4,1
1,1,1,4,1.350558925,0.366872994,0.05,perception,2,4,1
2,2,2,4,2.297360777,1.084314256,0.12,perception,2,1,1
2,2,1,3,2.713667149,1.434565009,0.721719566,perception,2,1,0
2,2,1,2,2.274184268,1.084306238,0.197430461,perception,2,1,0
2,2,2,4,1.3992938,0.53365437,0.05,perception,2,1,1
2,1,1,4,1.472092929,1.000660399,0.05,perception,2,1,1
2,2,2,3,1.673123973,0.667359995,0.655075848,perception,2,1,1
2,1,1,2,2.277652084,1.634478282,0.655075848,perception,2,1,1
2,1,1,2,1.453943342,1.067635573,0.75,perception,2,1,1
2,1,1,2,3.599196488,1.017593107,0.75,perception,2,1,1
2,1,1,3,1.519506949,0.617288021,0.75,perception,2,1,1
2,1,1,3,1.84363682,0.917531269,0.75,perception,2,1,1
2,1,2,4,1.730910972,0.717369104,0.75,perception,2,1,0
2,2,1,3,2.716339215,0.533909678,0.342433002,perception,2,1,0
2,1,1,4,1.487884452,0.367797353,0.05,perception,2,1,1
2,1,1,4,1.14347241,0.450154788,0.05,perception,2,1,1
2,1,1,4,0.913102522,0.633959649,0.621798188,perception,2,1,1
2,1,2,3,1.49499168,0.700692024,0.621798188,perception,2,1,0
2,2,2,4,1.049291298,0.383562575,0.05,perception,2,1,1
2,2,2,4,1.080575737,0.517222013,0.05,perception,2,1,1
2,1,2,2,0.914561558,0.517007119,0.603974086,perception,2,1,0
2,1,1,4,0.892170856,0.533896527,0.05,perception,2,1,1
2,2,2,4,1.036796317,0.450510165,0.05,perception,2,1,1
2,2,2,4,0.883938801,0.500537877,0.585309959,perception,2,1,1
2,1,1,2,1.854852698,0.784109497,0.585309959,perception,2,1,1
2,1,1,2,1.481289763,1.217748536,0.75,perception,2,1,1
2,2,1,1,2.005178311,0.967544547,0.75,perception,2,1,0
2,1,2,2,1.466200015,0.417164665,0.427283087,perception,2,1,0
2,1,1,4,1.441434891,0.633711077,0.05,perception,2,1,1
2,1,1,4,0.909689231,0.383785809,0.05,perception,2,1,1
2,1,2,4,1.211253918,0.550763484,0.56576622,perception,2,1,0
2,2,2,3,0.927588642,0.333518506,0.05,perception,2,1,1
2,1,1,4,0.839840888,0.466957918,0.05,perception,2,1,1
2,2,1,2,1.362512557,0.3669134,0.545301412,perception,2,1,0
2,2,2,4,1.123046867,0.450352683,0.05,perception,2,1,1
2,1,1,4,1.16417988,0.400241259,0.05,perception,2,1,1
2,1,2,3,1.286533954,0.400213355,0.523872128,perception,2,1,0
2,1,1,4,1.435850847,0.367106804,0.05,perception,2,1,1
2,2,2,4,1.243268035,0.450501506,0.05,perception,2,1,1
2,1,1,3,1.287078246,0.383807619,0.501432913,perception,2,1,1
2,1,2,2,2.01499032,1.117677076,0.501432913,perception,2,1,0
2,2,2,4,1.241826961,0.533912244,0.05,perception,2,1,1
2,2,2,4,0.825060331,0.38362993,0.05,perception,2,1,1
2,2,1,2,1.834509265,0.784109177,0.489819793,perception,2,1,0
2,1,1,4,1.680739249,0.600613507,0.05,perception,2,1,1
2,2,2,4,1.038487888,0.383803129,0.05,perception,2,1,1
2,1,2,4,1.095174116,0.567281799,0.47793617,perception,2,1,0
2,2,2,3,1.243369389,0.800566551,0.05,perception,2,1,1
2,1,1,4,1.389102678,0.483878759,0.05,perception,2,1,1
2,2,2,3,1.732315162,0.600620563,0.465775741,perception,2,1,1
2,1,2,1,1.245241856,0.417154723,0.465775741,perception,2,1,0
2,2,2,3,1.819417592,1.301133295,0.05,perception,2,1,1
2,2,2,1,2.778449438,0.984229004,0.05,perception,2,1,1
2,2,2,3,1.50667776,1.517988897,0.45333206,perception,2,1,1
2,2,2,3,1.572087413,0.917526458,0.45333206,perception,2,1,1
2,2,2,2,1.440603539,0.617306945,0.685425435,perception,2,1,1
2,2,2,2,1.685965029,1.050945984,0.685425435,perception,2,1,1
2,2,1,3,1.797267122,0.633969591,0.75,perception,2,1,0
2,1,1,2,1.688101784,0.750718773,0.565549793,perception,2,1,1
2,2,2,3,1.234099105,0.450535504,0.565549793,perception,2,1,1
2,1,1,3,1.01825511,1.134417021,0.744176752,perception,2,1,1
2,2,2,4,1.338185561,0.633717492,0.12,perception,2,2,1
2,1,1,3,0.857706302,0.583931616,0.721719566,perception,2,2,1
2,1,1,3,1.091849669,0.633993326,0.75,perception,2,2,1
2,1,2,2,0.965662779,1.067625309,0.75,perception,2,2,0
2,2,2,3,1.570935643,0.850643977,0.278992124,perception,2,2,1
2,1,1,3,1.118970611,0.900840718,0.278992124,perception,2,2,1
2,2,1,2,1.436355688,0.350430366,0.738217863,perception,2,2,0
2,1,1,3,1.145405175,0.517224259,0.311442824,perception,2,2,1
2,2,2,2,0.918329264,0.934196802,0.311442824,perception,2,2,1
2,2,2,2,1.551876123,0.684008529,0.725880451,perception,2,2,1
2,2,2,2,2.057258744,1.201063759,0.725880451,perception,2,2,1
2,1,1,3,3.006579614,0.634011929,0.75,perception,2,2,1
2,1,1,1,1.013653806,0.633954196,0.75,perception,2,2,1
2,2,2,2,1.696109964,0.80077022,0.75,perception,2,2,1
2,1,2,1,2.613813148,1.284444668,0.75,perception,2,2,0
2,1,2,2,1.301067223,0.58367246,0.372028392,perception,2,2,0
2,1,1,4,1.884079605,0.600616715,0.05,perception,2,2,1
2,2,2,4,0.933477387,0.367111615,0.05,perception,2,2,1
2,1,1,3,2.522875658,0.56725614,0.603974086,perception,2,2,1
2,2,2,4,1.766453846,0.650651803,0.603974086,perception,2,2,1
2,2,2,2,1.046932592,0.684024566,0.75,perception,2,2,1
2,1,1,2,2.011670043,0.91752742,0.75,perception,2,2,1
2,2,2,2,1.475309287,0.450515939,0.75,perception,2,2,1
2,2,1,3,1.376829648,0.817444734,0.75,perception,2,2,0
2,2,2,1,1.225087016,0.400451342,0.40029177,perception,2,2,1
2,2,2,3,2.846903534,0.800757711,0.40029177,perception,2,2,1
2,1,2,4,1.494908288,0.633756622,0.738217863,perception,2,2,0
2,1,1,4,1.63147361,0.667328883,0.40029177,perception,2,2,1
2,1,2,1,2.079969863,0.517208542,0.40029177,perception,2,2,0
2,2,2,4,1.297809489,0.500931422,0.05,perception,2,2,1
2,2,2,4,1.423982267,0.950727946,0.05,perception,2,2,1
2,1,1,3,2.191235071,0.483602603,0.56576622,perception,2,2,1
2,1,2,2,1.333540958,0.667343316,0.56576622,perception,2,2,0
2,2,2,4,1.209370546,0.383583744,0.05,perception,2,2,1
2,2,2,4,0.974603985,0.467180189,0.05,perception,2,2,1
2,2,1,1,1.565436274,0.650649237,0.545301412,perception,2,2,0
2,2,2,4,1.224826898,0.633967346,0.05,perception,2,2,1
2,2,2,4,1.356463443,0.400464172,0.05,perception,2,2,1
2,1,1,4,1.395371818,0.533904225,0.523872128,perception,2,2,1
2,2,1,1,2.400605938,0.533902942,0.523872128,perception,2,2,0
2,2,2,4,1.002975163,0.433819935,0.05,perception,2,2,1
2,1,1,4,1.019872269,0.400465134,0.05,perception,2,2,1
2,2,2,1,1.357177405,0.30040105,0.501432913,perception,2,2,1
2,1,2,1,0.82794665,0.36709622,0.501432913,perception,2,2,0
2,2,2,4,1.027991104,0.650648275,0.05,perception,2,2,1
2,2,2,4,1.188074842,0.517245107,0.05,perception,2,2,1
2,2,2,1,1.678412297,0.567272498,0.489819793,perception,2,2,1
2,2,1,1,1.451532357,0.48388389,0.489819793,perception,2,2,0
2,2,2,4,1.24130512,0.450500543,0.05,perception,2,2,1
2,1,1,4,1.05856094,0.416962601,0.05,perception,2,2,1
2,2,1,1,1.746161411,0.3504278,0.47793617,perception,2,2,0
2,1,1,3,1.51517282,1.167526137,0.05,perception,2,2,1
2,2,2,4,1.046979099,0.300243568,0.05,perception,2,2,1
2,2,1,1,2.331516782,0.917500478,0.465775741,perception,2,2,0
2,2,2,4,1.20645536,0.383796072,0.05,perception,2,2,1
2,1,1,4,0.704132898,0.38379062,0.05,perception,2,2,1
2,2,1,2,1.578588446,0.500312399,0.45333206,perception,2,2,0
2,1,1,4,1.152848857,0.667114951,0.05,perception,2,2,1
2,1,1,4,1.2889799,0.450505996,0.05,perception,2,2,1
2,1,2,3,0.950769963,0.317071395,0.440598527,perception,2,2,0
2,1,2,2,1.525188177,1.000683492,0.12,perception,2,3,0
2,1,1,4,0.819432666,0.300405862,0.05,perception,2,3,1
2,1,1,2,1.134738079,0.35019302,0.670599992,perception,2,3,1
2,2,1,2,1.475367982,0.78408031,0.670599992,perception,2,3,0
2,2,2,3,1.365947658,0.28351485,0.092757043,perception,2,3,1
2,2,2,4,0.993849533,0.550339469,0.092757043,perception,2,3,1
2,2,1,2,0.750264929,0.383877861,0.655075848,perception,2,3,0
2,2,2,4,1.112260778,0.567259668,0.133589703,perception,2,3,1
2,1,1,4,0.824231865,0.633967667,0.133589703,perception,2,3,1
2,2,1,3,2.478251736,0.600378727,0.655075848,perception,2,3,0
2,2,2,4,1.148695624,0.567258385,0.17258459,perception,2,3,1
2,1,1,2,1.94280829,1.151034443,0.17258459,perception,2,3,1
2,2,2,2,1.797173787,0.617280644,0.655075848,perception,2,3,1
2,1,2,3,1.548731931,0.500553914,0.655075848,perception,2,3,0
2,1,1,4,1.430671894,0.650657256,0.209824417,perception,2,3,1
2,2,2,4,1.515625381,0.467178265,0.209824417,perception,2,3,1
2,1,1,3,1.562731813,0.467193339,0.655075848,perception,2,3,1
2,1,1,2,1.633814354,0.667343958,0.655075848,perception,2,3,1
2,2,1,2,1.705487695,1.017589579,0.75,perception,2,3,0
2,2,1,2,2.803818511,0.934186539,0.453059594,perception,2,3,0
2,1,1,4,1.511555219,0.500285777,0.05,perception,2,3,1
2,1,1,4,1.195430962,0.483702032,0.05,perception,2,3,1
2,1,2,2,0.983329976,0.383796072,0.56576622,perception,2,3,0
2,1,1,4,1.52265916,0.600613186,0.092757043,perception,2,3,1
2,1,1,4,1.211901167,0.533894924,0.092757043,perception,2,3,1
2,2,1,4,1.492601542,0.533903904,0.56576622,perception,2,3,0
2,2,2,3,1.288925054,0.750577007,0.133589703,perception,2,3,1
2,1,1,2,1.57294731,0.867484633,0.133589703,perception,2,3,1
2,1,1,3,1.009205815,0.75071717,0.56576622,perception,2,3,1
2,2,1,2,1.591719449,0.683759316,0.56576622,perception,2,3,0
2,2,2,2,1.88745569,0.717393159,0.17258459,perception,2,3,1
2,2,2,3,1.482531019,0.500539802,0.17258459,perception,2,3,1
2,1,2,2,2.607206913,0.817215085,0.56576622,perception,2,3,0
2,2,2,4,3.863394586,0.450505034,0.191418864,perception,2,3,1
2,1,2,3,2.271445809,0.417231379,0.191418864,perception,2,3,0
2,1,1,3,1.361346354,0.867483351,0.05,perception,2,3,1
2,1,1,4,3.759048974,0.583930975,0.05,perception,2,3,1
2,2,1,2,1.345879097,0.533915451,0.489819793,perception,2,3,0
2,2,2,3,0.87348275,0.43382218,0.07162464,perception,2,3,1
2,2,2,4,1.418168895,0.467174737,0.07162464,perception,2,3,1
2,2,2,2,2.036591366,0.467182755,0.489819793,perception,2,3,1
2,1,1,2,0.987557621,0.700446659,0.489819793,perception,2,3,1
2,2,2,2,2.11026643,0.734056127,0.719635123,perception,2,3,1
2,2,1,3,3.215074546,1.050727562,0.719635123,perception,2,3,0
2,2,2,2,1.696033949,0.684007888,0.501432913,perception,2,3,1
2,1,1,1,1.56799544,0.48387491,0.501432913,perception,2,3,1
2,1,1,2,2.264224078,0.950883504,0.719635123,perception,2,3,1
2,1,2,3,1.171385254,0.934191991,0.719635123,perception,2,3,0
2,2,2,4,1.25795173,0.684016868,0.512781685,perception,2,3,1
2,2,2,3,1.569879133,0.583671498,0.512781685,perception,2,3,1
2,2,2,2,2.650396496,0.583938672,0.719635123,perception,2,3,1
2,2,1,3,2.079269052,0.667322148,0.719635123,perception,2,3,0
2,2,2,2,1.531707492,1.034277564,0.523872128,perception,2,3,1
2,1,1,2,2.319327464,1.117660077,0.523872128,perception,2,3,1
2,2,2,2,2.000835843,0.967564433,0.719635123,perception,2,3,1
2,2,2,2,2.62630845,0.617034638,0.719635123,perception,2,3,1
2,1,2,2,1.128869861,0.950870995,0.75,perception,2,3,0
2,2,1,2,1.683681697,0.633973761,0.585103273,perception,2,3,0
2,2,1,3,2.344661577,0.467042593,0.311442824,perception,2,3,0
2,2,2,4,1.067711908,0.483708126,0.05,perception,2,3,1
2,1,1,4,1.647168912,0.533736479,0.12,perception,2,4,1
2,1,2,2,1.715518447,0.300411635,0.721719566,perception,2,4,0
2,2,2,3,1.045725656,0.317067867,0.197430461,perception,2,4,1
2,1,1,3,1.059153021,0.450522033,0.197430461,perception,2,4,1
2,1,2,2,0.95132099,0.517216561,0.708604613,perception,2,4,0
2,2,2,3,1.154933652,0.617124766,0.233552041,perception,2,4,1
2,2,2,3,1.653526896,0.63397344,0.233552041,perception,2,4,1
2,2,2,3,1.451092946,0.600622167,0.694871572,perception,2,4,1
2,2,2,3,1.137281529,0.367108408,0.694871572,perception,2,4,1
2,2,1,3,1.255464088,0.467186604,0.75,perception,2,4,0
2,1,1,2,1.851761107,0.366900249,0.372028392,perception,2,4,1
2,2,2,1,2.301784392,0.784070688,0.372028392,perception,2,4,1
2,1,1,2,1.794984431,0.700686892,0.738217863,perception,2,4,1
2,2,1,3,1.005670964,0.35043197,0.738217863,perception,2,4,0
2,1,1,3,1.123989516,0.400227467,0.372028392,perception,2,4,1
2,2,1,2,0.851524402,0.383783884,0.372028392,perception,2,4,0
2,1,1,4,1.058757552,0.600609017,0.05,perception,2,4,1
2,2,2,4,0.795753881,0.433641284,0.05,perception,2,4,1
2,2,2,4,1.023593789,0.583930012,0.585309959,perception,2,4,1
2,1,2,3,0.958898099,0.333544165,0.585309959,perception,2,4,0
2,2,2,4,0.805615605,0.717175699,0.05,perception,2,4,1
2,1,1,4,0.936094607,0.433586117,0.05,perception,2,4,1
2,1,1,3,1.354370629,0.483862722,0.56576622,perception,2,4,1
2,1,1,3,1.591731637,0.367106163,0.56576622,perception,2,4,1
2,2,1,2,1.28943631,0.650657577,0.75,perception,2,4,0
2,1,1,2,1.976207353,0.583938352,0.453059594,perception,2,4,1
2,2,1,3,1.306428354,0.483866571,0.453059594,perception,2,4,0
2,1,1,4,0.787648197,0.367109691,0.05,perception,2,4,1
2,1,1,4,0.806712849,0.400500415,0.05,perception,2,4,1
2,1,2,3,1.513894359,0.350445441,0.545301412,perception,2,4,0
2,1,1,4,1.17162292,0.467185321,0.05,perception,2,4,1
2,2,2,4,0.748915265,0.383801846,0.05,perception,2,4,1
2,1,2,3,0.824701425,0.40048534,0.523872128,perception,2,4,0
2,1,1,4,1.673174008,0.550581947,0.05,perception,2,4,1
2,1,1,3,0.763574584,0.834138492,0.05,perception,2,4,1
2,1,1,3,0.785504386,0.500369811,0.501432913,perception,2,4,1
2,1,2,3,0.9115107,0.367106484,0.501432913,perception,2,4,0
2,2,2,4,1.134285197,0.567033548,0.05,perception,2,4,1
2,2,2,4,0.903746923,0.383670664,0.05,perception,2,4,1
2,1,1,2,1.596329734,0.817443451,0.489819793,perception,2,4,1
2,2,2,3,1.383149786,0.600626978,0.489819793,perception,2,4,1
2,1,2,4,0.88805996,0.367116106,0.726017007,perception,2,4,0
2,1,1,2,0.736592521,0.450495732,0.489819793,perception,2,4,1
2,1,2,2,1.080975376,0.417144138,0.489819793,perception,2,4,0
2,2,2,3,1.145131907,1.417889854,0.05,perception,2,4,1
2,1,1,4,0.99470462,0.433832765,0.05,perception,2,4,1
2,1,1,2,1.027655292,0.633969912,0.47793617,perception,2,4,1
2,1,1,4,0.72452797,0.450502468,0.47793617,perception,2,4,1
2,1,1,3,1.26208187,0.517222655,0.713104587,perception,2,4,1
2,1,2,2,2.030683377,0.950872599,0.713104587,perception,2,4,0
2,1,1,3,0.819504832,0.383780998,0.47793617,perception,2,4,1
2,2,2,4,1.755328737,0.984233174,0.47793617,perception,2,4,1
2,2,2,3,1.360706483,1.034288469,0.706421934,perception,2,4,1
2,1,1,2,2.020405015,0.800764126,0.706421934,perception,2,4,1
2,2,2,2,2.263315107,0.934209311,0.75,perception,2,4,1
2,1,2,2,0.86138805,1.000914423,0.75,perception,2,4,0
2,1,1,2,1.57068194,1.034144458,0.555430147,perception,2,4,1
2,1,1,2,2.044933755,1.417886005,0.555430147,perception,2,4,1
2,2,2,2,1.390097286,0.383789016,0.744176752,perception,2,4,1
2,1,1,2,2.298833926,1.367859255,0.744176752,perception,2,4,1
2,2,2,3,2.486660566,1.034098698,0.12,perception,1,1,1
2,2,1,2,3.022732251,1.251150709,0.721719566,perception,1,1,0
2,1,1,3,1.947179493,0.800752182,0.197430461,perception,1,1,1
2,2,1,3,1.598426614,0.684073793,0.197430461,perception,1,1,0
2,2,2,4,0.956116389,0.467498711,0.05,perception,1,1,1
2,1,1,3,0.910156033,1.201033016,0.05,perception,1,1,1
2,2,2,4,0.961647745,0.9341818,0.05,perception,1,1,1
2,1,2,2,1.987916395,0.667105108,0.655075848,perception,1,1,0
2,2,2,4,1.252550707,0.45050084,0.092757043,perception,1,1,1
2,2,1,3,1.963096495,0.78408659,0.092757043,perception,1,1,0
2,1,1,4,1.024927346,0.583949381,0.05,perception,1,1,1
2,2,2,4,1.073658511,0.416967915,0.05,perception,1,1,1
2,1,1,4,1.22027313,0.767272178,0.05,perception,1,1,1
2,1,2,2,2.396686061,1.317848358,0.621798188,perception,1,1,0
2,2,2,4,1.181826258,0.41689126,0.05,perception,1,1,1
2,2,2,4,2.655246016,0.750470595,0.05,perception,1,1,1
2,1,1,2,1.164970792,0.383775287,0.05,perception,1,1,1
2,1,2,2,2.833163185,1.618064757,0.603974086,perception,1,1,0
2,2,2,4,1.427498532,0.517199131,0.05,perception,1,1,1
2,2,2,4,0.872547878,0.400483537,0.05,perception,1,1,1
2,2,2,4,0.845057236,0.500523275,0.05,perception,1,1,1
2,2,1,2,1.991733114,0.450496991,0.585309959,perception,1,1,0
2,1,1,4,1.295431708,0.684033381,0.05,perception,1,1,1
2,2,2,3,0.891753353,0.867459133,0.05,perception,1,1,1
2,1,1,4,1.406017138,0.467031404,0.05,perception,1,1,1
2,1,1,4,1.425268157,0.500548934,0.56576622,perception,1,1,1
2,2,1,2,1.899868211,0.750727502,0.56576622,perception,1,1,0
2,1,1,4,1.353171934,0.383796776,0.05,perception,1,1,1
2,1,1,4,0.946793651,0.500564329,0.05,perception,1,1,1
2,1,1,4,1.655585993,0.550568162,0.05,perception,1,1,1
2,1,1,3,0.687743617,0.917448533,0.545301412,perception,1,1,1
2,2,1,2,2.360627045,1.067610775,0.545301412,perception,1,1,0
2,2,2,3,1.522043478,0.400455633,0.05,perception,1,1,1
2,2,2,4,1.09767209,0.367100714,0.05,perception,1,1,1
2,2,2,3,1.469955203,0.433684504,0.05,perception,1,1,1
2,1,2,2,1.874180087,0.884174118,0.523872128,perception,1,1,0
2,2,2,3,1.263471656,0.717359754,0.05,perception,1,1,1
2,1,1,3,1.428339814,0.500536105,0.05,perception,1,1,1
2,2,2,3,1.399640972,0.500353608,0.05,perception,1,1,1
2,2,1,2,1.512428232,1.017322774,0.501432913,perception,1,1,0
2,2,2,3,0.925106347,0.500335968,0.05,perception,1,1,1
2,2,2,4,1.112205772,0.617281207,0.05,perception,1,1,1
2,2,2,4,1.07512009,0.533709489,0.05,perception,1,1,1
2,1,2,2,1.803604138,0.517210357,0.489819793,perception,1,1,0
2,2,2,3,1.381078887,0.700506533,0.05,perception,1,1,1
2,2,2,4,0.843575772,0.400460444,0.05,perception,1,1,1
2,2,2,4,0.741443573,0.633958987,0.05,perception,1,1,1
2,1,1,3,1.627134757,0.400437993,0.47793617,perception,1,1,1
2,1,2,2,1.049254601,0.483857042,0.47793617,perception,1,1,0
2,1,1,4,1.30496228,0.517205225,0.05,perception,1,1,1
2,1,1,4,1.639580148,0.467181186,0.05,perception,1,1,1
2,1,1,3,1.406510104,0.56724947,0.05,perception,1,1,1
2,2,1,2,1.310278746,0.41716709,0.465775741,perception,1,1,0
2,2,2,4,1.084551877,0.517029463,0.05,perception,1,1,1
