Subj_idx,Stimulus,Response,Confidence,RT_dec,Load,Condition,Accuracy,Task,Block
6,-45,-45,2,1.18924373399932,NaN,1,1,percept,1
6,45,45,3,0.626977601001272,NaN,0.5,1,percept,1
6,45,-45,2,1.01708449500074,NaN,1,0,percept,1
6,-45,-45,2,0.739443127000413,NaN,1,1,percept,1
6,-45,-45,1,0.782941425999525,NaN,0.5,1,percept,1
6,-45,-45,1,1.25595398400037,NaN,1,1,percept,1
6,-45,-45,1,0.844035322001218,NaN,0.5,1,percept,1
6,45,45,2,0.701328478000505,NaN,1,1,percept,1
6,-45,45,1,0.970133143999192,NaN,0.5,0,percept,1
6,45,-45,1,2.2384378300012,NaN,0.5,0,percept,1
6,45,-45,1,0.766063707000285,NaN,0.5,0,percept,1
6,-45,45,1,1.20090986900141,NaN,0.5,0,percept,1
6,-45,-45,1,1.06956399599949,NaN,1,1,percept,1
6,-45,-45,1,0.970718385000509,NaN,0.5,1,percept,1
6,-45,-45,2,1.12366637299965,NaN,1,1,percept,1
6,45,45,2,0.72528186800082,NaN,1,1,percept,1
6,-45,-45,1,0.983835576000274,NaN,0.5,1,percept,1
6,45,-45,1,0.717623369000648,NaN,1,0,percept,1
6,-45,-45,1,0.966818263001187,NaN,1,1,percept,1
6,-45,45,1,0.872813940000924,NaN,1,0,percept,1
6,-45,-45,2,1.3026586420001,NaN,1,1,percept,1
6,45,-45,1,1.22032211900114,NaN,1,0,percept,1
6,-45,-45,1,0.597484625999641,NaN,1,1,percept,1
6,45,3,1,2.40594058800161,NaN,0.5,0,percept,1
6,45,45,2,0.7443653549999,NaN,0.5,1,percept,1
6,-45,-45,2,0.878131337001832,NaN,1,1,percept,1
6,45,45,2,0.889702720000059,NaN,0.5,1,percept,1
6,45,45,2,0.54321535300187,NaN,1,1,percept,1
6,45,45,2,0.543513451000763,NaN,1,1,percept,1
6,-45,45,1,1.61042153900053,NaN,0.5,0,percept,1
6,45,45,2,0.653779723001207,NaN,1,1,percept,1
6,45,45,2,0.474383933998979,NaN,1,1,percept,1
6,45,45,2,0.575440601000082,NaN,0.5,1,percept,1
6,45,-45,1,1.12624344799951,NaN,1,0,percept,1
6,45,45,2,0.99781484199957,NaN,0.5,1,percept,1
6,45,45,2,0.969917776001239,NaN,0.5,1,percept,1
6,-45,45,2,0.767127488001279,NaN,0.5,0,percept,1
6,45,45,1,0.691979816001549,NaN,0.5,1,percept,1
6,45,45,1,0.969407553000565,NaN,1,1,percept,1
6,45,45,1,0.634060350001164,NaN,0.5,1,percept,1
6,-45,-45,1,1.14339277800173,NaN,1,1,percept,1
6,45,45,1,0.817673949000891,NaN,0.5,1,percept,1
6,45,45,2,0.605259174000821,NaN,0.5,1,percept,1
6,-45,-45,1,0.904208452000603,NaN,0.5,1,percept,1
6,-45,-45,1,0.696861732001707,NaN,1,1,percept,1
6,45,45,1,0.731343413999639,NaN,1,1,percept,1
6,-45,-45,1,1.28830169100183,NaN,0.5,1,percept,1
6,45,45,2,0.985446130001947,NaN,1,1,percept,1
6,-45,-45,1,0.821190897000633,NaN,1,1,percept,1
6,-45,-45,1,1.13217264800005,NaN,0.5,1,percept,1
6,-45,-45,1,0.800905755000713,NaN,0.5,1,percept,1
6,45,45,2,0.616660661000424,NaN,0.5,1,percept,1
6,-45,-45,2,0.687675117998879,NaN,1,1,percept,1
6,45,45,2,0.599384294000629,NaN,0.5,1,percept,1
6,-45,-45,1,1.13027678700018,NaN,0.5,1,percept,1
6,45,-45,1,1.23316725600125,NaN,0.5,0,percept,1
6,45,45,1,1.02559637200102,NaN,0.5,1,percept,1
6,45,45,1,0.685942265999984,NaN,0.5,1,percept,1
6,-45,-45,3,0.639166954000757,NaN,0.5,1,percept,1
6,0,1,1,25.7763964650003,1,1,0,wm,1
6,0,0,3,1.41281368599994,1,1,1,wm,1
6,1,0,4,1.72819367000011,1,1,0,wm,1
6,1,0,1,2.79941948099986,1,1,0,wm,1
6,0,0,4,1.22822038199956,1,1,1,wm,1
6,0,0,4,0.90162885600148,1,0.5,1,wm,1
6,1,0,4,0.761496434999572,1,0.5,0,wm,1
6,1,1,3,1.72005739300039,1,0.5,1,wm,1
6,0,1,2,0.594538319001003,1,1,0,wm,1
6,0,0,3,2.52177305399891,1,1,1,wm,1
6,1,0,3,1.00485232200117,1,1,0,wm,1
6,1,1,3,1.00233767899954,1,1,1,wm,1
6,1,0,3,1.00866288299949,1,1,0,wm,1
6,0,0,3,1.37833943200167,1,0.5,1,wm,1
6,0,1,3,1.5094275320007,1,0.5,0,wm,1
6,0,0,3,1.45332637499996,1,0.5,1,wm,1
6,0,0,2,1.22678720300064,1,0.5,1,wm,1
6,1,1,2,0.501116267001635,1,0.5,1,wm,1
6,0,0,2,1.83982779300095,1,0.5,1,wm,1
6,0,0,3,2.57572070400056,1,1,1,wm,1
6,1,1,3,2.80083950600056,1,1,1,wm,1
6,1,1,3,1.48259139299989,1,0.5,1,wm,1
6,0,1,3,1.19431346800047,1,0.5,0,wm,1
6,1,0,2,1.22486684900105,1,1,0,wm,1
6,1,1,2,1.11007710600097,1,0.5,1,wm,1
6,0,0,2,1.09737691300143,1,0.5,1,wm,1
6,0,0,2,1.73497318400041,1,0.5,1,wm,1
6,1,1,2,1.29965977699976,1,0.5,1,wm,1
6,1,1,4,1.33976154599986,1,1,1,wm,1
6,0,1,2,1.75118068699885,1,0.5,0,wm,1
6,1,0,2,0.99996900700171,1,0.5,0,wm,1
6,0,0,3,0.948825437000778,1,1,1,wm,1
6,1,1,4,1.47283077599968,1,0.5,1,wm,1
6,1,1,4,0.934868774000279,1,0.5,1,wm,1
6,1,1,4,0.870281491999776,1,0.5,1,wm,1
6,0,0,2,1.0306013999998,1,0.5,1,wm,1
6,0,0,4,1.24843328899988,1,0.5,1,wm,1
6,0,0,4,1.26064934300121,1,1,1,wm,1
6,0,0,3,3.08079803500186,1,1,1,wm,1
6,1,1,3,1.79956114800007,1,0.5,1,wm,1
6,1,1,2,1.8553102299993,1,0.5,1,wm,1
6,0,0,3,0.863982132999809,1,0.5,1,wm,1
6,1,1,2,0.926302544999999,1,1,1,wm,1
6,0,1,2,0.895177085001706,1,0.5,0,wm,1
6,0,1,3,1.46198876699964,1,0.5,0,wm,1
6,1,0,2,1.86502672300048,1,0.5,0,wm,1
6,1,1,4,1.20607532299982,1,0.5,1,wm,1
6,0,0,3,0.718535974001497,1,0.5,1,wm,1
6,0,0,3,1.05076020500019,1,0.5,1,wm,1
6,1,0,4,1.4728677130006,1,0.5,0,wm,1
6,0,0,3,1.04671725800108,1,1,1,wm,1
6,0,0,3,0.905997288000435,1,1,1,wm,1
6,0,0,4,1.26769767600126,1,0.5,1,wm,1
6,0,0,3,0.946107301999291,1,1,1,wm,1
6,0,0,4,0.977560825000182,1,0.5,1,wm,1
6,1,1,4,1.36379490999934,1,0.5,1,wm,1
6,0,1,2,0.483131494998815,1,0.5,0,wm,1
6,1,1,3,1.03407696000068,1,1,1,wm,1
6,1,1,2,5.66686343500078,1,0.5,1,wm,1
6,0,0,3,1.14219165299983,1,1,1,wm,1
6,1,1,1,7.82295634700131,3,1,1,wm,2
6,1,0,2,1.78965364099895,3,0.5,0,wm,2
6,0,0,2,1.75216833900049,3,1,1,wm,2
6,0,1,1,1.96974521600168,3,0.5,0,wm,2
6,0,0,1,1.24562683500153,3,0.5,1,wm,2
6,0,0,3,1.31244332400092,3,1,1,wm,2
6,1,0,3,0.91451669199887,3,1,0,wm,2
6,0,1,2,2.89556203599932,3,0.5,0,wm,2
6,0,0,2,2.20399505000023,3,1,1,wm,2
6,1,1,2,1.73971586100015,3,1,1,wm,2
6,1,1,3,2.31487392000054,3,1,1,wm,2
6,1,0,2,1.38594858000033,3,0.5,0,wm,2
6,0,0,1,3.94617447000019,3,0.5,1,wm,2
6,0,0,3,2.26410349900107,3,0.5,1,wm,2
6,0,0,3,2.17893580700002,3,0.5,1,wm,2
6,0,0,2,3.09746333400108,3,0.5,1,wm,2
6,1,0,1,2.40598089800005,3,0.5,0,wm,2
6,0,0,2,2.55673454000134,3,0.5,1,wm,2
6,1,0,2,2.54156193100062,3,0.5,0,wm,2
6,0,0,2,2.08445113599919,3,0.5,1,wm,2
6,0,1,1,1.91013421300158,3,0.5,0,wm,2
6,0,0,2,1.99271236700042,3,0.5,1,wm,2
6,0,0,2,1.85047856100027,3,1,1,wm,2
6,0,0,2,1.51173505899897,3,1,1,wm,2
6,0,0,2,2.13457866700082,3,0.5,1,wm,2
6,1,0,2,1.41506876600215,3,0.5,0,wm,2
6,0,0,2,1.69431845000145,3,0.5,1,wm,2
6,1,0,1,1.69049131199972,3,0.5,0,wm,2
6,1,1,3,1.35197125300147,3,1,1,wm,2
6,1,1,3,1.49650965800174,3,0.5,1,wm,2
6,0,1,2,1.03480879400013,3,1,0,wm,2
6,1,1,1,1.30107665100149,3,0.5,1,wm,2
6,1,0,2,1.38783549400068,3,1,0,wm,2
6,1,0,1,2.03952879700046,3,0.5,0,wm,2
6,0,1,2,1.53232217500044,3,1,0,wm,2
6,1,1,1,1.56165384600172,3,1,1,wm,2
6,1,0,2,2.48367362700083,3,1,0,wm,2
6,0,0,2,1.7563978750004,3,0.5,1,wm,2
6,0,1,3,1.35709120900174,3,0.5,0,wm,2
6,1,1,3,2.16364262500065,3,0.5,1,wm,2
6,0,1,3,1.79996861700056,3,0.5,0,wm,2
6,1,1,2,1.78915287400014,3,0.5,1,wm,2
6,1,0,2,2.33227781200003,3,0.5,0,wm,2
6,0,0,2,2.34624795200034,3,1,1,wm,2
6,1,1,3,2.59330645000045,3,0.5,1,wm,2
6,0,0,3,2.29096072799985,3,0.5,1,wm,2
6,0,0,2,2.27609103500072,3,0.5,1,wm,2
6,1,1,2,1.61331751800026,3,0.5,1,wm,2
6,0,0,2,1.52520567000101,3,1,1,wm,2
6,1,0,1,1.63253958600035,3,1,0,wm,2
6,1,1,3,1.35038384200016,3,1,1,wm,2
6,1,1,2,1.47627723400001,3,1,1,wm,2
6,0,0,2,1.61781286599944,3,1,1,wm,2
6,1,1,1,2.57983402600075,3,1,1,wm,2
6,0,0,2,1.57523700999991,3,0.5,1,wm,2
6,0,1,2,1.99446158100181,3,0.5,0,wm,2
6,1,1,2,1.6178343290012,3,0.5,1,wm,2
6,0,1,2,2.2917542690011,3,0.5,0,wm,2
6,0,0,2,1.20220944800167,3,1,1,wm,2
6,1,1,2,1.1973982569998,3,0.5,1,wm,2
6,0,0,3,1.74770538800112,1,0.5,1,wm,3
6,1,0,3,1.19470929999989,1,1,0,wm,3
6,0,0,3,1.24900892400183,1,1,1,wm,3
6,0,0,3,1.13680171400119,1,1,1,wm,3
6,0,0,2,0.97959075000108,1,0.5,1,wm,3
6,1,1,3,0.938191830000505,1,0.5,1,wm,3
6,1,1,3,1.147678248999,1,0.5,1,wm,3
6,1,1,3,0.920946099999128,1,0.5,1,wm,3
6,0,0,4,1.078868392,1,1,1,wm,3
6,1,1,3,0.906774024000697,1,1,1,wm,3
6,0,0,3,1.40059664900036,1,0.5,1,wm,3
6,1,1,3,1.61780104299942,1,1,1,wm,3
6,0,0,3,0.999941477000903,1,0.5,1,wm,3
6,1,0,2,3.96154086800016,1,1,0,wm,3
6,1,1,3,1.03099041100177,1,0.5,1,wm,3
6,1,1,3,1.13375656400058,1,0.5,1,wm,3
6,0,0,3,0.759508838000329,1,1,1,wm,3
6,1,1,3,1.47835771199971,1,0.5,1,wm,3
6,1,1,1,1.14450730399949,1,0.5,1,wm,3
6,0,0,2,0.922280871001931,1,1,1,wm,3
6,0,0,2,0.973989405001703,1,0.5,1,wm,3
6,0,0,2,1.08375288500065,1,1,1,wm,3
6,0,0,2,1.10279985200214,1,1,1,wm,3
6,1,0,1,0.644852022000123,1,1,0,wm,3
6,0,0,2,2.2867067920015,1,1,1,wm,3
6,0,0,2,1.44935300400175,1,1,1,wm,3
6,1,1,2,1.14700554199953,1,1,1,wm,3
6,1,1,4,1.11370610700033,1,1,1,wm,3
6,0,0,3,1.09893842300153,1,1,1,wm,3
6,0,0,3,1.1027967200007,1,1,1,wm,3
6,0,0,3,0.918307541000104,1,1,1,wm,3
6,0,1,2,1.09875845100032,1,0.5,0,wm,3
6,0,0,4,1.33916214300189,1,1,1,wm,3
6,0,0,3,1.13602316800097,1,0.5,1,wm,3
6,0,0,4,1.04397603600046,1,0.5,1,wm,3
6,1,1,3,1.02367967200189,1,1,1,wm,3
6,0,0,3,1.05371701800141,1,1,1,wm,3
6,1,1,3,1.09391067900106,1,1,1,wm,3
6,1,1,2,0.849602001000676,1,0.5,1,wm,3
6,1,1,2,0.832090852001784,1,0.5,1,wm,3
6,1,1,2,1.04279218800002,1,1,1,wm,3
6,0,0,3,0.90934286799893,1,0.5,1,wm,3
6,0,0,2,1.03583207500014,1,0.5,1,wm,3
6,0,0,1,0.910169072001736,1,1,1,wm,3
6,0,0,1,0.993809626001166,1,0.5,1,wm,3
6,0,0,2,1.18388247900111,1,1,1,wm,3
6,1,1,2,0.458392129999993,1,0.5,1,wm,3
6,1,1,2,0.846295383002143,1,0.5,1,wm,3
6,1,1,2,0.592372125000111,1,1,1,wm,3
6,1,1,2,0.54688304100091,1,1,1,wm,3
6,0,0,1,0.562429274999886,1,1,1,wm,3
6,1,1,2,0.926398583000264,1,1,1,wm,3
6,0,1,1,0.41144702299971,1,0.5,0,wm,3
6,1,1,2,1.28496388700114,1,1,1,wm,3
6,0,1,1,2.7437783430014,1,0.5,0,wm,3
6,0,0,1,1.00621137999951,1,1,1,wm,3
6,0,0,1,0.454852587999994,1,1,1,wm,3
6,0,1,1,1.47899284700179,1,1,0,wm,3
6,0,1,1,0.898134708000725,1,0.5,0,wm,3
6,1,0,1,0.989757102001022,1,0.5,0,wm,3
6,1,1,2,1.97335576000114,3,1,1,wm,4
6,1,1,3,1.35340092399929,3,1,1,wm,4
6,0,0,2,1.64938878199973,3,1,1,wm,4
6,0,0,2,2.14140128800136,3,1,1,wm,4
6,1,1,2,1.75988536600016,3,0.5,1,wm,4
6,0,0,2,2.13473423700088,3,0.5,1,wm,4
6,0,1,2,1.40693311699943,3,1,0,wm,4
6,0,1,1,1.71479378199911,3,1,0,wm,4
6,0,1,1,1.08629967600064,3,0.5,0,wm,4
6,0,0,2,1.77878585300095,3,0.5,1,wm,4
6,1,1,2,1.72829514700061,3,1,1,wm,4
6,0,0,2,1.5412125640014,3,1,1,wm,4
6,0,0,2,2.60641720800049,3,0.5,1,wm,4
6,0,1,2,1.05710621500111,3,1,0,wm,4
6,0,0,2,1.69958850100011,3,1,1,wm,4
6,0,1,2,1.57492247700065,3,0.5,0,wm,4
6,1,1,2,1.74762473900046,3,1,1,wm,4
6,1,1,2,1.63323931500054,3,1,1,wm,4
6,1,5,3,1.48689198900138,3,1,1,wm,4
6,1,0,2,2.42708844000117,3,0.5,0,wm,4
6,1,1,2,1.6371961900004,3,1,1,wm,4
6,1,1,2,2.95815270800085,3,0.5,1,wm,4
6,0,0,1,1.77784365300067,3,1,1,wm,4
6,1,1,2,2.02414648200102,3,1,1,wm,4
6,1,1,3,1.7480015050005,3,1,1,wm,4
6,1,1,3,2.8374219920006,3,0.5,1,wm,4
6,0,0,2,1.74958685599995,3,0.5,1,wm,4
6,0,0,2,1.6250426509996,3,1,1,wm,4
6,0,0,2,1.34253669799909,3,1,1,wm,4
6,0,0,2,1.60504062000109,3,1,1,wm,4
6,0,0,1,3.03517257500062,3,0.5,1,wm,4
6,1,0,2,1.49377719900076,3,1,0,wm,4
6,1,0,2,1.93961187000059,3,1,0,wm,4
6,1,1,2,3.61023454499991,3,1,1,wm,4
6,1,1,2,1.7527111770014,3,1,1,wm,4
6,1,1,3,1.17277434300013,3,0.5,1,wm,4
6,0,0,3,1.70619748800164,3,0.5,1,wm,4
6,0,1,1,3.32875710400003,3,1,0,wm,4
6,1,1,2,1.87397783800043,3,1,1,wm,4
6,1,1,3,0.996875134002039,3,1,1,wm,4
6,0,0,3,1.57827376500063,3,0.5,1,wm,4
6,1,1,1,2.40046121500018,3,1,1,wm,4
6,1,0,1,2.24320638000063,3,0.5,0,wm,4
6,1,1,2,1.44753704800132,3,0.5,1,wm,4
6,1,3,2,1.62940745800006,3,1,1,wm,4
6,0,0,3,2.45839138300107,3,0.5,1,wm,4
6,1,1,2,2.02784296600112,3,0.5,1,wm,4
6,0,0,3,1.65493564600001,3,0.5,1,wm,4
6,0,0,1,1.91487083300126,3,0.5,1,wm,4
6,1,1,2,2.78126214900112,3,0.5,1,wm,4
6,0,1,1,2.09982551200119,3,0.5,0,wm,4
6,1,1,2,1.57179871399967,3,1,1,wm,4
6,1,1,3,1.61716087100103,3,1,1,wm,4
6,1,1,1,1.18995403200097,3,1,1,wm,4
6,0,0,1,1.55610413999966,3,1,1,wm,4
6,0,0,2,2.10356631500144,3,1,1,wm,4
6,1,1,2,1.4085184730011,3,0.5,1,wm,4
6,0,0,2,1.54361867199987,3,1,1,wm,4
6,0,0,2,1.86661148200074,3,1,1,wm,4
6,0,1,1,0.831624054000713,3,1,0,wm,4
6,-45,-45,3,1.4776659500003,NaN,0.5,1,percept,2
6,-45,-45,3,0.780001228000401,NaN,1,1,percept,2
6,-45,-45,4,0.621863767000832,NaN,0.5,1,percept,2
6,-45,-45,2,0.893981040999279,NaN,1,1,percept,2
6,-45,-45,3,0.71473929899912,NaN,0.5,1,percept,2
6,45,45,4,0.639487522001218,NaN,1,1,percept,2
6,-45,45,2,1.39753272500093,NaN,1,0,percept,2
6,-45,-45,4,0.847944063001705,NaN,1,1,percept,2
6,45,-45,2,0.997995405001348,NaN,0.5,0,percept,2
6,-45,-45,3,0.736751817001277,NaN,0.5,1,percept,2
6,-45,45,3,1.69921748200068,NaN,1,0,percept,2
6,-45,-45,4,0.77311643199937,NaN,1,1,percept,2
6,-45,-45,4,0.643309195000256,NaN,1,1,percept,2
6,-45,-45,2,1.15324645100009,NaN,1,1,percept,2
6,-45,-45,2,0.646444705000249,NaN,1,1,percept,2
6,45,-45,1,0.974553097001262,NaN,0.5,0,percept,2
6,-45,-45,3,0.661645043001045,NaN,0.5,1,percept,2
6,45,-45,2,0.950798201001817,NaN,1,0,percept,2
6,-45,-45,2,0.918476476999786,NaN,0.5,1,percept,2
6,-45,-45,2,0.745021032000295,NaN,1,1,percept,2
6,-45,-45,1,0.992272036999566,NaN,1,1,percept,2
6,45,45,2,0.888260093999634,NaN,1,1,percept,2
6,45,-45,1,1.46942463500091,NaN,0.5,0,percept,2
6,-45,-45,1,0.75858021500062,NaN,1,1,percept,2
6,-45,-45,1,0.643183750000389,NaN,0.5,1,percept,2
6,-45,-45,1,0.891374382999857,NaN,0.5,1,percept,2
6,45,45,1,0.596114553001826,NaN,1,1,percept,2
6,45,45,2,0.912008474999311,NaN,1,1,percept,2
6,45,45,1,1.42883924600028,NaN,0.5,1,percept,2
6,45,45,1,0.680892774000313,NaN,1,1,percept,2
6,45,45,1,0.78364356900056,NaN,1,1,percept,2
6,45,-45,1,1.13819614000022,NaN,1,0,percept,2
6,-45,-45,1,0.643089505001626,NaN,1,1,percept,2
6,-45,-45,2,1.07885817299939,NaN,0.5,1,percept,2
6,45,-45,2,0.947752689000481,NaN,1,0,percept,2
6,45,45,2,0.948309469000378,NaN,0.5,1,percept,2
6,45,45,1,0.896271224999509,NaN,1,1,percept,2
6,45,45,2,0.856699129000845,NaN,1,1,percept,2
6,45,45,1,1.07065368800068,NaN,1,1,percept,2
6,45,45,1,0.671443510000245,NaN,1,1,percept,2
6,45,45,1,0.853473824001412,NaN,0.5,1,percept,2
6,-45,45,1,0.876198612000735,NaN,0.5,0,percept,2
6,45,45,3,1.1107067060002,NaN,1,1,percept,2
6,45,45,3,0.674236839000514,NaN,1,1,percept,2
6,45,45,3,0.855628585000886,NaN,0.5,1,percept,2
6,-45,45,3,0.777394715001719,NaN,1,0,percept,2
6,-45,45,2,0.64749347399993,NaN,0.5,0,percept,2
6,45,45,2,0.562423932999081,NaN,0.5,1,percept,2
6,45,45,2,0.606708231000084,NaN,1,1,percept,2
6,45,45,2,0.651480787000764,NaN,0.5,1,percept,2
6,-45,45,1,1.29307728000094,NaN,0.5,0,percept,2
6,-45,-45,3,1.01768620000075,NaN,0.5,1,percept,2
6,45,45,3,0.811059849002049,NaN,1,1,percept,2
6,-45,45,2,1.22374571900036,NaN,1,0,percept,2
6,45,45,3,0.76212378800119,NaN,1,1,percept,2
6,-45,45,2,0.751343299001746,NaN,0.5,0,percept,2
6,-45,45,2,0.83442187700166,NaN,1,0,percept,2
6,45,45,3,0.745198631000676,NaN,0.5,1,percept,2
6,45,45,3,0.592114049999509,NaN,1,1,percept,2
6,45,45,3,0.779157449000195,NaN,1,1,percept,2
6,-45,45,2,0.94094829900132,NaN,0.5,0,percept,2
6,-45,-45,4,1.64916334400186,NaN,1,1,percept,2
6,45,45,4,0.886430270000346,NaN,1,1,percept,2
6,-45,45,2,1.00749906499914,NaN,0.5,0,percept,2
6,45,45,3,0.801171351000448,NaN,0.5,1,percept,2
6,45,45,3,0.618177128000752,NaN,1,1,percept,2
6,-45,45,2,1.06471723399954,NaN,0.5,0,percept,2
6,-45,-45,4,0.843543113000123,NaN,1,1,percept,2
6,45,45,4,0.719509160000598,NaN,0.5,1,percept,2
6,45,45,3,1.07229038200057,NaN,1,1,percept,2
6,45,45,3,0.639641500001744,NaN,1,1,percept,2
6,-45,-45,3,0.914534015000754,NaN,0.5,1,percept,2
6,45,-45,2,1.45760771300047,NaN,1,0,percept,2
6,-45,-45,2,0.820142738000868,NaN,1,1,percept,2
6,-45,-45,1,0.717079709000245,NaN,1,1,percept,2
6,-45,-45,2,0.662657025999579,NaN,0.5,1,percept,2
6,-45,-45,2,0.483868852999876,NaN,1,1,percept,2
6,45,45,3,0.836553848999756,NaN,1,1,percept,2
6,45,45,2,1.30749778300196,NaN,0.5,1,percept,2
6,-45,-45,4,0.837887484000021,NaN,0.5,1,percept,2
6,-45,45,4,0.777780403999714,NaN,0.5,0,percept,2
6,-45,-45,4,0.683503184001893,NaN,1,1,percept,2
6,45,45,4,0.677847799001029,NaN,0.5,1,percept,2
6,45,-45,4,0.730325930000618,NaN,0.5,0,percept,2
6,-45,45,2,0.826519332000316,NaN,1,0,percept,2
6,-45,-45,3,0.871303727999475,NaN,1,1,percept,2
6,45,45,3,0.689170059000389,NaN,0.5,1,percept,2
6,45,-45,3,0.528476803001467,NaN,1,0,percept,2
6,45,45,3,0.525529104999805,NaN,1,1,percept,2
6,45,45,3,0.71810375899986,NaN,0.5,1,percept,2
6,45,45,1,1.29194936900058,NaN,0.5,1,percept,2
6,45,45,4,0.748826319000727,NaN,1,1,percept,2
6,-45,45,2,1.23701558500034,NaN,1,0,percept,2
6,45,45,4,0.724607068001205,NaN,1,1,percept,2
6,-45,-45,3,0.701402214001064,NaN,0.5,1,percept,2
6,-45,-45,3,0.612848215001577,NaN,0.5,1,percept,2
6,45,45,3,0.652054084999691,NaN,1,1,percept,2
6,-45,-45,3,0.678409713000292,NaN,1,1,percept,2
6,-45,-45,2,1.11813837000045,NaN,0.5,1,percept,2
6,45,45,4,0.750881844000105,NaN,0.5,1,percept,2
6,45,45,4,0.535802657001113,NaN,0.5,1,percept,2
6,45,45,3,0.757583372000227,NaN,1,1,percept,2
6,45,45,3,0.53094001700083,NaN,0.5,1,percept,2
6,-45,45,3,0.570929154000623,NaN,0.5,0,percept,2
6,-45,-45,3,0.720608218000052,NaN,0.5,1,percept,2
6,45,45,3,0.510485176000657,NaN,0.5,1,percept,2
6,-45,-45,3,0.650909857000443,NaN,0.5,1,percept,2
6,45,45,3,0.449975633000577,NaN,1,1,percept,2
6,-45,45,2,0.926164331001928,NaN,0.5,0,percept,2
6,45,45,4,0.726561539000613,NaN,0.5,1,percept,2
6,-45,-45,3,0.739939938001044,NaN,0.5,1,percept,2
6,-45,-45,3,0.543148366001333,NaN,1,1,percept,2
6,45,45,4,0.542324932001065,NaN,1,1,percept,2
6,45,45,3,0.746485208001104,NaN,0.5,1,percept,2
6,-45,-45,4,0.744540539999434,NaN,1,1,percept,2
6,-45,-45,3,0.522835267000119,NaN,0.5,1,percept,2
6,-45,45,2,1.3018548100008,NaN,1,0,percept,2
6,-45,-45,2,0.787196706000032,NaN,1,1,percept,2
6,45,45,2,0.577917480000906,NaN,0.5,1,percept,2
6,45,-45,2,1.12918230499963,NaN,0.5,0,percept,2
6,-45,-45,3,0.675528169000245,NaN,0.5,1,percept,2
6,45,45,3,0.727144555999985,NaN,1,1,percept,2
6,45,45,3,0.546879872001227,NaN,1,1,percept,2
6,45,45,3,0.485523421000835,NaN,0.5,1,percept,2
6,-45,-45,3,1.05111311700057,NaN,0.5,1,percept,2
6,45,45,3,0.798549787001321,NaN,0.5,1,percept,2
6,-45,45,3,0.778322640000624,NaN,1,0,percept,2
6,-45,-45,3,0.878296025000964,NaN,1,1,percept,2
6,-45,-45,2,0.872823583000354,NaN,1,1,percept,2
6,45,45,2,0.926465937000103,NaN,1,1,percept,2
6,45,45,3,0.587907907000044,NaN,0.5,1,percept,2
6,45,45,2,0.918922528000621,NaN,1,1,percept,2
6,-45,-45,3,1.45615881100093,NaN,0.5,1,percept,2
6,45,45,3,1.2312165229996,NaN,1,1,percept,2
6,45,45,3,0.563610929000788,NaN,0.5,1,percept,2
6,45,-45,2,1.13600801800021,NaN,0.5,0,percept,2
6,45,-45,1,0.769673397000588,NaN,1,0,percept,2
6,-45,-45,4,0.978082101999462,NaN,0.5,1,percept,2
6,45,45,2,1.53916104600103,NaN,0.5,1,percept,2
6,-45,-45,4,1.2056029560008,NaN,1,1,percept,2
6,-45,-45,1,0.916859651000777,NaN,0.5,1,percept,2
6,45,45,4,0.886144898000566,NaN,1,1,percept,2
6,45,45,3,0.717199163000259,NaN,1,1,percept,2
6,45,45,2,1.64254962800078,NaN,0.5,1,percept,2
6,45,45,3,0.908444607001002,NaN,1,1,percept,2
6,-45,-45,3,0.834732328001337,NaN,0.5,1,percept,2
6,-45,-45,3,0.573228110000855,NaN,1,1,percept,2
6,-45,-45,3,0.508544637999876,NaN,0.5,1,percept,2
6,45,45,3,0.514699268000186,NaN,0.5,1,percept,2
6,-45,45,2,1.4207360190012,NaN,0.5,0,percept,2
6,-45,-45,4,0.696248678001211,NaN,1,1,percept,2
6,45,45,3,0.765309206000893,NaN,1,1,percept,2
6,45,45,3,2.64866531200096,NaN,1,1,percept,2
6,45,45,3,0.621643709000637,NaN,1,1,percept,2
6,-45,-45,4,0.61564497099971,NaN,1,1,percept,2
6,-45,-45,4,0.544375191000654,NaN,0.5,1,percept,2
6,45,45,3,0.637154635000115,NaN,1,1,percept,2
6,45,-45,1,1.43494292099967,NaN,0.5,0,percept,2
6,45,-45,1,0.992219949001083,NaN,1,0,percept,2
6,-45,-45,2,1.19277479899938,NaN,1,1,percept,2
7,45,-45,1,5.30104990100062,NaN,0.5,0,percept,1
7,-45,45,1,1.66063765499985,NaN,0.5,0,percept,1
7,45,-45,1,0.975117561000843,NaN,0.5,0,percept,1
7,-45,-45,1,0.939065148000736,NaN,1,1,percept,1
7,-45,-45,1,0.818997941000816,NaN,1,1,percept,1
7,-45,-45,2,0.683237919000021,NaN,0.5,1,percept,1
7,-45,-45,3,0.869848561000254,NaN,1,1,percept,1
7,45,-45,3,0.803240162000293,NaN,1,0,percept,1
7,-45,-45,3,0.66295626200008,NaN,0.5,1,percept,1
7,-45,-45,3,0.925569867000377,NaN,1,1,percept,1
7,-45,45,3,0.752113063999786,NaN,0.5,0,percept,1
7,45,45,3,0.632095968000613,NaN,1,1,percept,1
7,-45,-45,3,0.736003718000575,NaN,1,1,percept,1
7,45,45,3,0.601129485999991,NaN,0.5,1,percept,1
